94	79	25	49	81
12	19	100	58	9
33	89	67	48	72
56	77	83	66	93
21	48	62	71	70
98	26	93	24	54
23	63	45	22	36
67	3	62	52	43
76	37	74	1	80
28	15	86	83	26
82	21	69	44	69
75	2	91	59	98
53	42	23	59	3
84	62	45	41	53
62	59	86	92	1
30	17	89	35	53
37	22	55	51	79
6	58	47	18	10
12	37	51	42	46
1	11	27	81	58
35	87	25	30	65
80	26	78	84	86
66	6	1	74	5
72	51	47	46	11
4	46	65	18	95
91	55	59	64	100
84	46	28	45	37
43	17	65	31	6
88	51	47	96	55
97	96	22	30	50
79	15	37	67	24
41	54	87	80	65
61	7	17	97	9
77	72	95	56	69
16	86	59	56	83
41	51	9	82	51
25	82	38	92	28
84	38	69	75	73
61	46	88	92	79
33	87	79	9	61
28	4	78	66	55
23	75	43	28	30
84	88	36	59	48
59	81	2	36	91
33	23	7	52	85
10	19	71	74	11
33	25	95	33	13
21	87	88	91	29
43	39	53	27	51
89	26	4	56	74
70	31	66	3	100
2	17	88	26	14
62	51	3	71	41
93	17	4	44	43
23	26	52	68	20
49	43	98	41	53
35	3	45	4	34
67	42	97	76	7
55	56	31	70	83
79	67	96	91	73
24	99	18	85	96
29	34	50	51	29
82	63	77	36	1
34	39	61	20	84
55	83	95	77	98
89	11	9	61	78
56	82	56	97	16
31	28	2	19	71
91	32	7	29	91
83	22	7	80	36
77	6	7	40	84
62	18	60	42	49
17	48	41	32	27
50	67	37	24	80
8	94	33	78	77
89	95	70	56	69
76	33	84	84	1
32	29	71	42	99
3	42	18	37	40
39	15	76	99	80
84	11	96	31	77
17	7	40	51	48
22	91	38	42	31
89	29	84	89	13
80	25	55	78	87
74	33	69	13	27
86	55	56	24	78
43	20	100	10	74
26	59	36	37	34
87	19	48	67	21
30	48	99	73	13
51	23	69	34	65
71	70	94	53	44
17	3	76	83	78
57	42	43	94	12
37	23	52	63	54
78	19	11	96	92
50	4	9	44	65
56	84	55	54	81
16	91	20	59	89
95	15	74	45	79
23	6	63	45	24
34	52	57	55	42
81	72	38	6	4
92	28	58	72	41
29	83	86	66	93
25	26	11	77	73
43	71	35	14	79
2	22	39	8	61
29	91	16	49	92
2	54	45	23	22
95	14	24	78	64
39	94	33	14	48
49	26	20	34	68
61	25	38	15	12
33	58	72	55	73
17	59	17	42	74
16	40	2	45	17
84	62	42	48	88
13	36	70	48	75
58	89	100	43	90
14	76	57	10	78
69	50	100	62	46
47	66	18	2	72
69	55	4	68	2
15	59	20	94	22
49	39	88	18	94
36	15	63	55	66
40	75	39	83	3
42	86	82	90	21
22	44	65	82	86
50	23	54	75	100
79	83	81	17	93
40	17	46	93	5
28	46	37	62	8
68	78	48	100	78
24	50	25	58	53
18	68	74	89	37
13	20	23	84	67
95	15	94	78	78
88	93	92	47	12
12	1	95	46	85
52	3	51	98	37
37	41	94	98	59
49	31	67	36	23
29	12	91	47	23
13	68	10	86	21
34	67	41	20	17
28	39	43	43	87
3	45	100	48	48
84	62	14	55	26
65	98	71	27	91
65	49	12	92	76
15	93	81	26	70
20	61	58	30	75
20	87	39	45	16
14	46	48	63	73
20	83	46	72	2
21	65	88	73	8
82	61	77	53	73
3	54	31	4	11
99	88	71	12	44
56	77	78	50	3
33	59	18	46	20
14	80	58	95	84
53	41	84	46	59
99	78	22	32	19
26	4	53	47	87
8	99	10	67	90
35	97	21	98	20
77	18	38	97	34
99	72	67	62	86
3	22	15	19	48
42	21	40	5	6
36	66	62	27	64
50	93	80	81	88
43	39	70	79	29
13	40	39	87	89
14	77	95	57	50
6	38	39	5	46
29	73	13	57	39
47	96	54	31	37
68	50	76	21	92
54	98	57	61	89
13	59	64	53	45
49	52	98	91	4
1	99	42	17	32
33	5	55	96	3
96	72	25	42	91
39	82	34	99	46
36	55	18	23	74
95	73	53	88	57
96	11	92	42	51
48	42	14	32	38
84	94	65	20	13
46	28	72	49	9
16	40	49	51	29
39	79	25	55	43
14	8	41	42	37
67	98	54	77	90
81	31	87	35	4
10	65	8	78	65
99	47	89	4	27
57	57	69	45	13
76	82	33	32	54
61	55	31	77	73
7	86	1	11	59
26	65	94	2	100
12	91	49	23	57
23	13	88	58	55
24	44	47	86	86
98	70	22	58	69
54	12	94	60	20
98	25	16	34	21
21	35	98	32	84
90	15	32	42	61
28	13	46	76	25
53	57	25	75	41
1	94	53	85	14
94	67	99	47	86
11	20	72	48	85
54	59	77	20	23
44	47	17	45	87
56	70	81	35	76
94	46	34	51	68
69	34	84	29	29
99	5	96	78	11
99	8	23	84	18
99	80	52	9	13
96	49	80	61	30
99	65	25	68	73
73	73	57	14	30
73	22	87	53	98
35	72	83	80	68
45	71	65	72	1
38	58	98	79	30
87	48	69	65	38
75	66	100	55	57
6	47	64	1	73
8	57	89	29	32
32	38	68	6	7
81	25	69	68	78
1	94	40	39	25
94	90	17	50	78
61	91	83	69	2
95	74	33	43	92
33	43	24	92	60
66	100	64	75	50
75	93	16	77	22
96	56	31	14	54
64	26	45	14	1
65	53	49	90	60
44	30	40	55	91
72	97	15	99	83
11	47	64	25	53
79	68	9	81	26
49	62	21	49	92
58	79	38	92	92
88	53	47	77	44
29	14	42	74	51
28	15	23	19	77
71	39	67	13	30
80	35	74	75	61
31	16	92	34	91
48	21	85	82	73
22	43	14	65	49
15	50	48	74	67
18	28	14	7	63
90	67	65	52	46
90	60	9	32	47
12	81	84	8	88
71	83	78	22	7
4	44	81	18	17
9	45	16	40	61
44	2	30	90	47
59	14	90	96	3
10	52	69	67	19
40	3	96	91	74
82	1	34	95	86
18	76	42	63	6
90	52	65	89	27
12	10	41	43	86
35	80	81	99	30
64	33	31	35	9
65	56	66	89	7
83	24	68	13	26
65	5	88	2	78
82	95	68	80	73
7	67	69	25	43
21	91	77	42	3
9	92	40	25	15
3	57	50	75	42
6	54	8	23	25
100	58	98	39	16
6	9	95	10	63
15	98	29	33	37
53	20	9	96	87
41	51	37	46	32
92	57	63	48	32
17	35	38	27	7
93	3	18	85	97
41	44	92	89	61
77	25	21	44	33
51	48	7	12	3
10	55	81	43	32
17	39	82	95	8
99	78	69	40	51
50	48	2	7	25
87	63	93	70	27
20	55	66	100	40
74	73	79	52	39
83	37	53	29	75
29	49	45	87	88
89	19	11	84	48
29	39	54	64	2
15	96	85	22	51
60	34	1	95	23
56	89	67	95	51
63	74	82	24	56
88	49	76	39	63
28	68	10	75	25
31	63	2	80	11
16	3	54	58	99
66	48	62	59	69
91	33	45	68	73
61	4	73	48	70
28	86	6	68	95
98	19	87	57	49
81	56	16	24	51
67	67	78	72	37
59	42	60	59	37
15	50	60	1	71
32	20	93	45	18
37	50	37	62	93
63	84	64	99	47
18	59	85	46	9
5	3	98	8	4
76	58	96	48	88
40	87	58	96	7
98	38	3	76	100
96	43	66	65	46
39	16	94	4	37
99	17	90	59	22
91	34	22	83	22
10	89	14	79	51
10	18	70	64	8
100	82	74	29	5
76	64	85	67	98
8	61	84	24	11
54	75	6	65	33
53	6	47	36	100
40	32	14	29	69
49	24	41	47	63
75	62	37	91	28
2	6	63	50	98
49	63	18	99	35
2	71	62	92	57
97	27	64	84	19
13	32	40	89	16
43	20	41	87	74
68	35	2	29	13
6	79	36	46	2
65	90	80	68	36
26	7	51	78	28
40	12	55	60	82
98	99	14	24	29
49	63	1	7	30
96	43	74	21	81
28	70	99	13	72
29	34	51	29	58
78	23	68	15	19
65	62	9	12	43
55	18	4	35	61
20	14	68	52	19
85	74	88	40	30
37	16	69	4	63
73	72	35	20	56
27	22	88	56	97
80	55	95	14	51
71	1	29	59	73
27	31	6	26	70
31	90	13	16	89
55	32	34	66	66
38	30	80	48	53
89	67	24	49	18
71	48	44	3	42
77	94	59	2	25
14	3	58	17	42
79	33	16	89	81
62	38	71	65	73
60	33	87	39	71
51	20	70	42	2
41	33	15	72	59
17	82	97	17	3
64	12	58	15	76
25	91	48	17	57
35	49	61	23	66
79	72	18	9	80
98	13	86	61	53
34	37	14	51	73
36	81	90	36	70
59	48	31	13	21
70	18	23	15	61
24	55	41	17	26
54	69	55	39	4
86	53	4	56	87
2	30	78	95	2
35	87	46	25	32
18	15	41	45	34
81	22	85	58	28
31	5	62	93	82
82	10	8	59	5
84	91	20	70	95
18	3	29	37	58
81	21	53	68	99
62	16	97	69	6
90	5	24	66	27
5	77	86	27	73
79	4	62	68	17
97	62	58	79	18
33	25	37	14	44
73	24	42	27	33
97	100	81	74	94
16	9	66	61	96
11	54	62	93	20
82	13	42	55	58
34	31	73	17	55
46	5	1	29	91
41	21	57	23	37
12	69	23	97	69
55	38	16	86	15
52	70	59	66	60
50	67	18	75	91
73	85	12	27	37
32	54	85	1	47
23	36	79	28	13
91	37	19	52	18
26	65	75	16	81
75	73	89	45	96
65	42	16	73	32
34	58	41	41	58
89	58	84	71	83
75	37	57	47	86
22	85	62	90	85
24	100	21	62	78
60	21	34	80	24
39	12	9	10	84
53	23	27	37	73
100	91	88	97	92
32	100	44	9	41
71	52	29	47	82
74	95	28	40	70
70	35	28	79	17
80	33	72	16	84
36	11	37	14	48
5	74	64	25	13
35	61	44	48	56
29	96	16	10	60
94	68	87	40	12
26	57	6	36	16
56	59	49	64	85
65	52	84	33	93
12	73	32	36	25
82	12	14	61	64
24	23	83	54	57
74	10	67	38	66
87	11	77	97	85
42	30	35	91	81
70	47	3	82	73
57	39	14	78	97
41	44	73	36	42
25	76	11	67	83
45	12	33	71	85
51	45	67	22	39
61	75	35	39	74
76	83	73	90	31
46	44	77	39	87
42	59	86	93	29
7	64	80	96	79
12	57	85	29	95
93	54	41	79	85
22	36	69	20	28
74	12	47	56	39
54	3	21	33	25
96	56	84	32	77
50	39	9	25	25
60	5	77	82	68
1	89	81	92	31
78	33	60	38	79
84	3	74	63	12
11	60	27	5	9
81	22	84	34	90
51	59	52	57	1
70	55	51	42	15
57	45	26	30	63
31	52	80	93	14
87	35	30	42	17
21	77	96	69	58
12	75	66	57	24
43	37	10	20	58
39	73	59	20	48
11	67	1	45	33
54	78	95	3	44
90	39	46	36	87
40	55	7	92	78
59	61	69	24	23
75	84	47	57	7
31	23	47	97	72
36	4	96	43	43
64	66	11	1	87
13	13	60	69	2
24	28	34	43	13
7	53	36	7	60
54	46	76	74	27
47	98	50	61	8
17	88	73	74	10
49	32	5	98	65
26	65	81	100	17
51	30	10	3	73
84	45	55	48	89
3	49	11	17	35
2	78	51	46	76
44	27	69	59	31
46	31	98	89	43
25	58	82	58	15
100	11	43	87	65
62	95	17	93	49
78	30	99	6	74
20	33	36	22	43
39	3	96	65	74
17	49	65	78	33
13	69	70	45	17
45	62	99	87	47
78	57	24	57	15
4	48	64	76	22
34	19	76	22	94
5	10	59	4	80
44	80	56	64	12
84	87	37	22	66
32	16	68	26	67
83	58	45	61	4
61	62	35	62	3
71	76	70	81	10
38	70	57	15	91
43	70	28	88	72
15	39	32	6	80
59	71	75	5	5
4	22	15	41	73
65	46	16	81	32
4	100	59	12	83
49	39	30	15	64
4	78	37	37	21
8	11	52	61	41
52	58	59	19	77
95	83	84	5	47
27	29	87	24	3
94	79	98	69	94
43	30	72	51	5
21	40	29	78	71
44	60	60	79	16
57	15	72	31	21
60	92	80	49	4
98	9	98	20	41
48	74	13	42	23
68	82	6	45	62
86	93	87	95	66
30	93	26	59	24
66	30	90	29	61
95	32	58	76	74
77	39	57	57	86
2	96	59	37	8
79	63	100	21	100
73	50	30	56	95
54	12	62	67	57
24	45	71	90	65
94	18	31	8	36
78	14	7	10	80
22	37	100	50	68
21	96	5	47	97
27	43	80	5	19
66	82	93	57	62
9	38	15	33	92
85	62	52	41	6
32	26	26	11	7
23	22	13	74	21
86	75	71	9	88
13	12	58	72	56
59	12	73	46	59
14	71	65	65	14
42	10	84	7	19
99	33	5	54	71
13	41	56	28	64
25	3	33	4	64
86	72	51	95	78
69	15	17	10	69
34	77	4	50	44
50	83	70	40	20
53	11	38	69	90
6	78	58	86	87
8	87	57	70	10
